Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
437,19.35,0,0.033139916,10,175.4738,9,1999,1,0,1,3195.6433
529,11.1,0,0.044786137,13,173.4054,1,1987,0,2,1,2316.3235
674,19.35,0,0.197679823,13,224.6088,0,1998,2,2,0,447.80362
1159,9.395,1,0.171042873,6,139.9838,6,2004,3,1,1,1990.8645
1231,8.1,1,0.019764765,3,86.6198,6,2004,3,1,1,1227.9622
1479,9.1,0,0.080455726,9,47.3718,7,2002,2,1,1,800.6377
141,9.395,1,0.109540783,14,41.9112,3,2009,1,2,2,421.4964
1538,6.59,0,0.026291649,9,121.7098,3,2009,1,2,2,2043.2715
262,15.6,0,0.173299972,6,113.3518,3,2009,1,2,2,1933.2177
221,20.85,0,0.021325759,6,104.6306,6,2004,3,1,1,1396.2137
1157,17.7,1,0.042441097,5,163.221,1,1987,0,2,1,2254.5615
628,12.35,1,0.0,10,158.8946,8,1997,3,0,1,2613.123
1235,11.0,1,0.057381292,6,241.2512,2,2007,2,1,1,4350.846
940,12.695633368756642,1,0.017277445,10,150.7366,4,1985,3,0,0,564.7958
1271,12.695633368756642,0,0.047249645,9,126.7336,4,1985,3,0,0,722.6588
584,12.695633368756642,0,0.046408928,10,153.5682,5,1985,1,2,3,3909.498
609,15.1,1,0.067456225,13,257.5304,2,2007,2,1,1,5472.063
963,10.3,0,0.027315417,6,98.7042,8,1997,3,0,1,1389.0188
561,7.035,0,0.021972988,5,264.091,2,2007,2,1,1,5198.38
775,12.65,0,0.059270332,0,229.101,0,1998,2,2,0,731.89844
898,15.15,0,0.027936385,0,151.1708,2,2007,2,1,1,2513.2466
729,19.75,0,0.033958586,13,212.0902,7,2002,2,1,1,3392.3018
1072,5.34,1,0.005973153,13,99.0358,9,1999,1,0,1,1372.7323
1173,12.0,0,0.033968012,3,181.0976,6,2004,3,1,1,3634.6982
29,6.28,0,0.027861814,14,85.5198,2,2007,2,1,1,1467.4696
1041,12.695633368756642,0,0.134564284,6,42.7086,4,1985,3,0,0,154.61076
289,10.0,0,0.099851786,13,111.7544,7,2002,2,1,1,1926.4402
639,12.695633368756642,0,0.280083047,13,92.712,4,1985,3,0,0,186.66908
1416,19.5,0,0.026320247,9,184.9608,0,1998,2,2,0,727.5911
627,10.695,1,0.060665739,2,173.7712,8,1997,3,0,1,2960.3945
1401,17.0,0,0.052290474,8,122.873,9,1999,1,0,1,2444.3564
976,6.78,1,0.140447292,0,93.312,7,2002,2,1,1,1637.6919
1242,12.8,1,0.079076331,4,183.7608,8,1997,3,0,1,3354.5056
756,15.7,1,0.030599358,13,251.4724,1,1987,0,2,1,4173.7705
1389,17.7,0,0.051042366,9,126.1678,7,2002,2,1,1,2415.6978
1064,12.695633368756642,0,0.123745045,13,175.337,4,1985,3,0,0,587.8692
737,19.85,0,0.04592756,6,127.902,2,2007,2,1,1,1807.8136
556,16.25,1,0.048975573,6,151.0682,8,1997,3,0,1,2834.312
680,9.395,1,0.13177444,5,87.7198,9,1999,1,0,1,741.97894
645,16.85,1,0.0,13,111.0544,7,2002,2,1,1,2766.376
1238,12.695633368756642,0,0.068788985,13,110.8228,5,1985,1,2,3,3047.5254
1254,10.1,0,0.05630601,9,117.1492,3,2009,1,2,2,1036.0483
297,12.15,0,0.025864429,15,121.844,8,1997,3,0,1,1904.6013
1358,10.895,0,0.02704266,11,49.4666,6,2004,3,1,1,968.6889
490,12.695633368756642,1,0.124994714,5,100.5358,5,1985,1,2,3,2965.642
949,12.695633368756642,1,0.189512493,4,97.7752,4,1985,3,0,0,169.96109
1475,17.1,0,0.038737554,9,164.7842,8,1997,3,0,1,2625.705
932,19.75,0,0.012445941,6,187.8872,6,2004,3,1,1,2757.2632
944,15.85,0,0.05740255,13,53.0956,9,1999,1,0,1,669.6985
918,14.85,0,0.018609305,3,187.1214,7,2002,2,1,1,2625.2012
718,16.25,0,0.078327268,3,90.9804,7,2002,2,1,1,1200.4603
1487,15.1,0,0.093464804,9,140.8496,0,1998,2,2,0,-191.9906
1462,16.35,0,0.090702992,9,195.111,9,1999,1,0,1,3611.4045
1413,13.15,0,0.024751688,9,178.2686,3,2009,1,2,2,2674.2683
964,7.71,1,0.0667322,13,56.2956,7,2002,2,1,1,818.07056
918,14.85,0,0.018647294,3,187.5214,3,2009,1,2,2,2165.1558
320,8.775,0,0.021603383,6,112.2228,8,1997,3,0,1,1758.3717
1360,12.695633368756642,0,0.065799906,8,101.1042,4,1985,3,0,0,494.27603
416,8.1,0,0.0,6,213.2902,9,1999,1,0,1,4061.716
67,8.775,0,0.109890489,4,45.0428,6,2004,3,1,1,472.69617
697,12.695633368756642,1,0.017093789,13,224.0404,4,1985,3,0,0,-152.90881
284,12.695633368756642,0,0.16898615,3,184.2266,5,1985,1,2,3,6098.0127
239,15.5,1,0.026302004,6,102.7332,8,1997,3,0,1,1384.6959
454,12.695633368756642,1,0.105155137,6,43.2796,5,1985,1,2,3,1046.3358
1032,7.785,0,0.088708388,6,65.051,8,1997,3,0,1,1424.6162
398,6.635,1,0.00632491,0,119.1098,6,2004,3,1,1,2122.6826
885,17.75,1,0.029629236,6,140.1838,1,1987,0,2,1,2168.7473
1374,12.15,0,0.064924087,11,251.204,3,2009,1,2,2,3096.1963
26,10.1,0,0.167123591,14,243.5512,6,2004,3,1,1,3397.162
30,13.35,0,0.017813048,4,77.0012,9,1999,1,0,1,1333.7609
1371,18.85,0,0.04045348,9,247.0144,7,2002,2,1,1,4557.319
746,21.1,1,0.161370557,6,64.0168,1,1987,0,2,1,845.18494
668,6.305,1,0.123617286,13,93.5436,3,2009,1,2,2,1292.8793
1249,6.63,1,0.104021582,0,164.85,8,1997,3,0,1,3014.5356
344,12.1,0,0.067549872,6,178.3002,0,1998,2,2,0,621.7341
506,7.26,0,0.01441152,10,118.415,1,1987,0,2,1,1616.7794
799,9.5,1,0.010961524,13,184.4608,3,2009,1,2,2,2900.1892
631,12.695633368756642,0,0.087294906,13,219.1798,5,1985,1,2,3,4350.021
694,16.75,1,0.014338639,10,75.7038,0,1998,2,2,0,187.07675
639,7.365,0,0.159834724,13,92.512,1,1987,0,2,1,1385.7582
814,15.7,1,0.008753653,10,205.698,7,2002,2,1,1,2828.03
1193,17.2,1,0.012061003,3,166.4184,3,2009,1,2,2,2367.307
811,6.195,1,0.109596256,0,118.8098,7,2002,2,1,1,2093.121
1064,21.2,0,0.0,13,176.137,9,1999,1,0,1,2752.0186
719,6.785,1,0.042047755,10,44.6112,9,1999,1,0,1,719.2135
525,13.6,1,0.049791265,5,108.7912,3,2009,1,2,2,1331.7225
875,8.85,0,0.054086343,6,182.2292,3,2009,1,2,2,1989.5836
993,15.6,1,0.035476594,13,112.4518,1,1987,0,2,1,2235.6326
1008,16.75,0,0.060534179,4,169.4106,6,2004,3,1,1,2559.5352
652,14.15,0,0.034874689,13,242.2828,8,1997,3,0,1,3932.7263
1390,12.695633368756642,0,0.066403009,11,186.6924,5,1985,1,2,3,5359.4277
661,6.575,1,0.075815345,1,144.6444,3,2009,1,2,2,2324.8232
1177,5.98,0,0.072915282,6,145.1418,0,1998,2,2,0,768.64343
1059,5.63,1,0.041077066,10,106.5306,0,1998,2,2,0,851.1085
284,20.7,0,0.169808455,3,183.4266,8,1997,3,0,1,2525.5125
1025,11.0,0,0.106435421,1,125.7046,2,2007,2,1,1,2403.1448
77,6.03,0,0.022749737,4,175.7028,7,2002,2,1,1,1931.941
655,18.6,0,0.152029528,2,99.3358,6,2004,3,1,1,1211.9803
382,12.695633368756642,1,0.01214561,6,59.7904,5,1985,1,2,3,1823.7887
994,10.3,1,0.011124197,13,87.454,6,2004,3,1,1,1535.7368
230,20.25,1,0.018834342,6,222.3772,9,1999,1,0,1,3295.031
1016,16.7,1,0.0,0,99.6384,9,1999,1,0,1,1825.1892
809,7.315,0,0.015289106,13,151.134,1,1987,0,2,1,2204.6067
1254,10.1,0,0.056394771,9,115.9492,2,2007,2,1,1,1414.7959
459,9.42,1,0.0,5,61.3194,9,1999,1,0,1,1022.40906
626,6.135,1,0.079650513,0,150.1366,3,2009,1,2,2,2732.8179
1433,12.695633368756642,0,0.030359318,11,181.166,5,1985,1,2,3,5333.553
1413,12.695633368756642,0,0.04316119,9,176.4686,4,1985,3,0,0,521.9392
630,20.5,0,0.020721583,6,91.183,2,2007,2,1,1,1102.1864
1364,13.85,0,0.031515822,11,37.948,2,2007,2,1,1,522.57526
540,12.6,1,0.073858923,4,253.2356,1,1987,0,2,1,5248.6504
765,20.85,1,0.056785107,1,102.2648,2,2007,2,1,1,1509.4087
785,15.7,0,0.0,0,250.6724,9,1999,1,0,1,4675.15
779,19.7,0,0.041908424,5,109.5912,3,2009,1,2,2,1364.8815
992,12.15,1,0.058377105,6,160.6552,1,1987,0,2,1,2171.6685
444,15.85,1,0.184169331,5,38.6506,0,1998,2,2,0,90.76619
1030,12.695633368756642,1,0.279663801,5,35.6558,4,1985,3,0,0,-26.90021
625,14.0,1,0.042042857,13,53.864,7,2002,2,1,1,854.41644
855,15.5,1,0.100765839,6,196.0768,8,1997,3,0,1,2856.7126
1039,11.3,0,0.007291207,10,196.8426,9,1999,1,0,1,2327.652
987,12.695633368756642,1,0.182980378,3,80.496,4,1985,3,0,0,187.59888
774,5.695,1,0.0,1,256.4988,0,1998,2,2,0,644.8904
1107,16.0,0,0.057175809,4,223.5404,7,2002,2,1,1,2841.3877
1471,8.6,0,0.06969924,9,92.6146,3,2009,1,2,2,1768.8541
1199,12.695633368756642,1,0.120667057,13,94.6752,5,1985,1,2,3,2826.0144
203,7.475,0,0.148751515,6,241.8854,9,1999,1,0,1,4653.152
332,9.5,1,0.133296733,5,229.8668,2,2007,2,1,1,3419.9917
806,13.65,1,0.013111823,6,113.2834,2,2007,2,1,1,2382.5837
180,12.1,0,0.115052659,0,222.6114,9,1999,1,0,1,4393.3877
1216,6.425,0,0.093644428,6,174.3712,7,2002,2,1,1,2431.2673
1278,7.39,0,0.092971061,9,252.4066,7,2002,2,1,1,2763.756
1497,6.775,0,0.105245865,9,81.925,8,1997,3,0,1,2067.7507
1258,6.965,0,0.028664878,9,159.0604,3,2009,1,2,2,2463.454
1189,17.5,0,0.026142114,13,256.3356,8,1997,3,0,1,3659.869
1275,16.6,0,0.027635129,9,178.8344,7,2002,2,1,1,2507.4265
644,11.65,1,0.075786047,13,85.3908,1,1987,0,2,1,1294.7087
580,19.6,1,0.214306131,13,166.7816,0,1998,2,2,0,309.5946
194,12.695633368756642,0,0.057118149,6,124.8046,5,1985,1,2,3,3753.4717
943,16.6,0,0.102967068,6,118.8466,6,2004,3,1,1,1713.3414
1475,12.695633368756642,0,0.038549965,9,164.2842,5,1985,1,2,3,4190.013
1125,17.7,0,0.087945039,4,183.3292,9,1999,1,0,1,3510.8823
556,16.25,1,0.048934817,6,153.0682,1,1987,0,2,1,2708.641
0,11.6,0,0.040945898,14,142.9154,8,1997,3,0,1,2886.074
715,9.6,1,0.023788808,13,187.8872,0,1998,2,2,0,607.32886
349,10.395,1,0.029861927,4,86.6514,1,1987,0,2,1,1506.3093
1325,6.86,0,0.036611419,9,230.201,7,2002,2,1,1,4423.3486
1012,7.35,0,0.028589521,6,42.0454,6,2004,3,1,1,911.6155
223,8.8,0,0.071720362,13,210.6612,3,2009,1,2,2,1962.0586
251,7.905,0,0.09203683,5,110.5254,0,1998,2,2,0,151.66983
289,10.0,0,0.099649694,13,113.7544,8,1997,3,0,1,1583.821
864,12.695633368756642,0,0.099274751,6,115.2518,5,1985,1,2,3,3548.4856
79,15.35,0,0.020368186,14,216.9508,7,2002,2,1,1,1787.6772
409,19.85,0,0.176712457,6,222.9772,3,2009,1,2,2,4316.5405
969,17.75,0,0.034949223,4,250.275,2,2007,2,1,1,4627.4766
292,12.695633368756642,0,0.093315935,5,58.7904,4,1985,3,0,0,309.3279
1431,16.6,0,0.0163024,8,109.5596,2,2007,2,1,1,1875.606
865,5.735,0,0.05704978,6,175.037,9,1999,1,0,1,2197.3623
1142,6.55,1,0.034674522,1,157.5288,7,2002,2,1,1,1948.9003
270,12.695633368756642,0,0.015470159,5,100.4384,4,1985,3,0,0,151.36731
780,7.35,1,0.014362412,6,241.1512,6,2004,3,1,1,3224.6313
583,8.115,1,0.032224086,3,154.8972,7,2002,2,1,1,2429.908
631,12.695633368756642,0,0.153585858,13,221.1798,4,1985,3,0,0,507.2854
183,8.05,1,0.165013572,4,113.2518,7,2002,2,1,1,1758.9425
1223,7.935,0,0.017226149,4,48.635,3,2009,1,2,2,437.18994
912,17.25,0,0.107041738,5,41.2822,8,1997,3,0,1,616.7734
10,8.26,1,0.03249201,14,124.773,9,1999,1,0,1,2179.2969
825,12.695633368756642,1,0.104509448,5,214.7218,5,1985,1,2,3,5316.214
768,12.695633368756642,1,0.077636468,10,236.2248,5,1985,1,2,3,5632.3604
339,6.52,0,0.044598726,3,167.7842,6,2004,3,1,1,3000.8928
68,12.695633368756642,0,0.169493477,7,57.0614,5,1985,1,2,3,2422.2954
916,12.695633368756642,1,0.051427223,1,187.7556,4,1985,3,0,0,888.53015
281,13.5,0,0.021492339,6,179.6976,6,2004,3,1,1,3371.73
844,9.1,1,0.0,5,81.9618,7,2002,2,1,1,1131.7333
1109,19.2,1,0.02304845,6,183.495,2,2007,2,1,1,3171.6072
816,21.35,0,0.077729209,6,97.0094,6,2004,3,1,1,1206.4785
183,8.05,1,0.165611092,4,114.2518,2,2007,2,1,1,2181.219
956,12.695633368756642,0,0.027858864,1,230.2668,4,1985,3,0,0,-485.27664
366,12.85,0,0.033408076,6,195.0768,2,2007,2,1,1,3222.1597
822,9.895,1,0.028779079,3,114.8492,7,2002,2,1,1,1615.279
1174,20.6,1,0.030557961,4,210.2244,9,1999,1,0,1,5011.797
1060,8.985,1,0.058154195,5,129.831,2,2007,2,1,1,1591.9297
570,18.25,0,0.079666936,5,226.9062,2,2007,2,1,1,4733.356
684,15.1,0,0.095306027,0,157.1604,9,1999,1,0,1,3111.437
616,12.695633368756642,1,0.150455041,13,170.879,4,1985,3,0,0,275.88303
757,15.35,0,0.074731622,13,87.883,9,1999,1,0,1,1383.5751
225,12.695633368756642,0,0.268966279,3,79.1986,4,1985,3,0,0,369.9773
1442,12.0,0,0.104392185,8,258.8278,9,1999,1,0,1,4506.6597
735,12.695633368756642,0,0.039104567,5,245.3802,5,1985,1,2,3,6071.2573
1130,9.195,1,0.117963418,13,161.1578,3,2009,1,2,2,2411.8032
727,18.2,0,0.0,6,195.411,0,1998,2,2,0,482.85635
660,18.85,1,0.138305372,13,251.1724,8,1997,3,0,1,3549.779
378,14.85,1,0.0,4,261.691,9,1999,1,0,1,3738.5547
876,19.85,1,0.020994235,13,60.7194,2,2007,2,1,1,969.9951
1386,6.13,0,0.028297924,9,107.1912,1,1987,0,2,1,1341.2008
568,12.695633368756642,0,0.049660306,3,163.4894,4,1985,3,0,0,644.1496
38,12.695633368756642,0,0.029637145,14,146.9444,5,1985,1,2,3,4141.5894
449,18.25,0,0.06049406,15,163.9526,3,2009,1,2,2,1444.0575
766,17.35,0,0.056146632,0,99.5016,3,2009,1,2,2,985.57965
98,12.695633368756642,0,0.013925484,14,130.1652,5,1985,1,2,3,2712.926
1481,12.695633368756642,0,0.043574485,9,148.3392,4,1985,3,0,0,525.0956
339,6.52,0,0.044676513,3,167.6842,9,1999,1,0,1,2900.5813
466,13.65,1,0.073025792,5,198.6426,9,1999,1,0,1,2936.0718
1327,13.5,0,0.072816495,9,157.892,7,2002,2,1,1,2400.0315
953,16.0,1,0.115772125,6,58.9246,9,1999,1,0,1,790.0979
19,10.6,0,0.057027285,4,232.3642,3,2009,1,2,2,1750.7172
1054,20.85,0,0.0,13,193.8452,1,1987,0,2,1,3624.1006
738,7.42,1,0.025780862,13,187.0872,9,1999,1,0,1,3737.814
429,14.35,1,0.090837986,5,232.7984,1,1987,0,2,1,2874.5508
819,12.695633368756642,0,0.009991275,13,161.5552,5,1985,1,2,3,4569.424
1425,20.7,0,0.039325397,9,149.4366,7,2002,2,1,1,2220.0847
374,7.97,0,0.02156897,12,106.4596,9,1999,1,0,1,2297.2124
107,5.0,0,0.0,14,188.353,1,1987,0,2,1,4367.8975
73,19.7,0,0.0,14,84.2592,7,2002,2,1,1,985.8124
955,9.0,0,0.085883187,13,167.4816,1,1987,0,2,1,2060.8594
302,6.765,1,0.087615564,5,104.3306,3,2009,1,2,2,1549.003
754,4.555,1,0.034497126,5,110.3544,3,2009,1,2,2,1400.0962
641,12.695633368756642,1,0.025800674,10,101.6674,5,1985,1,2,3,3176.3716
714,13.15,1,0.063525167,13,86.3856,0,1998,2,2,0,148.81377
1082,9.395,0,0.165907543,13,106.528,0,1998,2,2,0,229.2306
1172,4.88,1,0.0,0,54.1298,7,2002,2,1,1,793.97046
195,10.0,0,0.112492619,13,237.559,0,1998,2,2,0,472.666
636,10.195,0,0.159906706,5,141.7154,6,2004,3,1,1,1962.6334
1329,11.3,0,0.0479876,9,180.866,2,2007,2,1,1,3167.9277
1066,12.695633368756642,1,0.062282301,0,143.5444,4,1985,3,0,0,87.02632
1143,12.695633368756642,1,0.03770442,0,154.8656,5,1985,1,2,3,4177.0815
1504,12.695633368756642,0,0.147355554,8,107.0938,5,1985,1,2,3,2519.4502
1126,20.7,1,0.114762583,4,95.1436,2,2007,2,1,1,1339.7838
124,15.35,0,0.09659331,14,198.2768,7,2002,2,1,1,4286.9688
172,5.44,0,0.025531593,4,241.5538,7,2002,2,1,1,3063.4763
841,6.715,1,0.121586376,0,40.0454,8,1997,3,0,1,1042.0004
1237,14.1,0,0.066875983,13,198.8084,8,1997,3,0,1,3235.8528
394,11.0,1,0.088344041,5,158.463,2,2007,2,1,1,2658.725
555,5.695,0,0.065535324,5,258.5646,1,1987,0,2,1,3816.4148
1045,17.1,0,0.054317483,1,85.7566,7,2002,2,1,1,1274.2979
659,18.6,0,0.077011493,13,160.5236,7,2002,2,1,1,2235.3804
737,12.695633368756642,0,0.045448081,6,127.202,5,1985,1,2,3,4168.9404
487,14.0,0,0.041374909,15,181.7634,7,2002,2,1,1,3832.821
141,9.395,1,0.109005584,14,43.3112,1,1987,0,2,1,1053.717
186,9.21,0,0.008814363,6,122.7414,2,2007,2,1,1,2121.9846
194,16.25,0,0.057348328,6,123.2046,1,1987,0,2,1,2085.852
1414,12.695633368756642,0,0.076483451,9,117.3492,5,1985,1,2,3,3397.6033
803,20.2,1,0.039407615,2,156.563,3,2009,1,2,2,1836.1058
497,12.695633368756642,0,0.104171229,5,122.4072,5,1985,1,2,3,3132.089
1236,12.695633368756642,0,0.03854151,6,117.4808,5,1985,1,2,3,3061.1936
1209,17.6,0,0.105306199,13,164.3868,3,2009,1,2,2,2738.954
1156,17.6,1,0.07624018,10,113.1202,9,1999,1,0,1,1786.9965
1316,19.2,0,0.041461032,9,129.931,2,2007,2,1,1,2299.3606
79,12.695633368756642,0,0.020228528,14,218.0508,5,1985,1,2,3,4858.596
791,17.85,1,0.046569711,6,125.6388,1,1987,0,2,1,2057.967
1069,17.35,1,0.04146639,5,90.9804,6,2004,3,1,1,1296.6195
979,18.6,1,0.171476879,10,47.0376,8,1997,3,0,1,724.76996
835,13.85,1,0.043345406,5,162.821,0,1998,2,2,0,566.5428
803,20.2,1,0.065692664,2,158.163,0,1998,2,2,0,-92.768875
890,7.655,0,0.031944868,3,116.1492,8,1997,3,0,1,1715.9948
1077,11.8,1,0.107493292,4,220.4772,3,2009,1,2,2,2601.3076
1114,18.2,1,0.026170661,0,241.1196,3,2009,1,2,2,3636.6594
1425,20.7,0,0.039213146,9,150.7366,1,1987,0,2,1,2207.3372
1092,18.0,0,0.065296399,13,145.2418,0,1998,2,2,0,368.43124
1400,16.35,0,0.017019624,9,94.541,9,1999,1,0,1,1630.2637
662,14.1,0,0.113443531,0,53.0956,9,1999,1,0,1,540.8338
1370,12.695633368756642,0,0.04153551,8,32.8216,5,1985,1,2,3,1208.929
813,12.695633368756642,0,0.03863415,4,109.4886,4,1985,3,0,0,311.13663
281,13.5,0,0.035980572,6,180.8976,0,1998,2,2,0,752.19434
886,6.67,1,0.0,13,86.5514,0,1998,2,2,0,276.20337
974,12.35,0,0.093485761,13,119.6124,7,2002,2,1,1,1900.3884
498,8.895,1,0.137530409,5,162.5236,1,1987,0,2,1,2097.6956
63,17.5,0,0.098056243,14,175.7738,9,1999,1,0,1,2923.7039
1129,15.1,1,0.099775148,6,142.9786,1,1987,0,2,1,2487.4285
1430,20.5,0,0.032902177,9,39.7822,3,2009,1,2,2,242.22534
233,9.3,0,0.028579933,0,195.9136,7,2002,2,1,1,2716.1057
198,20.25,1,0.102883628,3,93.412,9,1999,1,0,1,1453.6683
1423,7.105,0,0.044800289,9,58.0562,6,2004,3,1,1,836.0297
509,5.095,1,0.13023619,13,140.3838,2,2007,2,1,1,1987.8926
410,11.5,1,0.0,13,110.5254,8,1997,3,0,1,1930.1412
1263,19.6,0,0.041524729,9,87.8514,2,2007,2,1,1,1377.694
622,8.155,1,0.033607569,5,74.2354,9,1999,1,0,1,1193.636
1076,5.175,0,0.0375513,3,84.1224,3,2009,1,2,2,1449.712
213,12.3,1,0.108158918,15,91.2804,0,1998,2,2,0,530.9931
129,7.85,0,0.162844648,7,143.2444,1,1987,0,2,1,2089.296
380,12.695633368756642,0,0.229678918,5,248.246,4,1985,3,0,0,442.35687
435,10.5,0,0.05266193,5,88.183,7,2002,2,1,1,1144.5656
1448,18.75,0,0.034447102,9,212.5218,3,2009,1,2,2,3145.3064
68,14.65,0,0.171012056,7,57.1614,3,2009,1,2,2,892.7505
95,10.8,0,0.061050536,14,151.9024,1,1987,0,2,1,2085.0303
92,12.695633368756642,0,0.112780422,14,184.7924,5,1985,1,2,3,4870.8936
1167,18.35,1,0.092209315,5,183.4266,6,2004,3,1,1,3151.3816
788,5.19,1,0.044342366,10,105.199,7,2002,2,1,1,2652.9355
1227,10.195,0,0.107614855,13,148.6076,7,2002,2,1,1,2251.5115
372,15.1,1,0.019974614,5,131.331,7,2002,2,1,1,2134.581
148,11.85,1,0.050163021,6,163.1526,9,1999,1,0,1,2162.1826
408,12.15,0,0.0,10,65.1826,8,1997,3,0,1,1242.6986
336,12.695633368756642,0,0.0,13,183.3634,4,1985,3,0,0,955.1042
1456,12.695633368756642,0,0.070649186,9,73.7696,5,1985,1,2,3,1828.8981
1033,9.6,1,0.02733844,13,258.1304,6,2004,3,1,1,4299.371
143,7.535,0,0.0,14,120.244,3,2009,1,2,2,1760.5442
1373,12.6,0,0.082738167,9,173.5054,6,2004,3,1,1,2971.992
821,12.6,1,0.031583781,0,172.8764,9,1999,1,0,1,3276.2778
1279,17.75,0,0.097710924,8,241.9196,8,1997,3,0,1,4698.2163
134,15.0,0,0.0,7,45.906,1,1987,0,2,1,721.2479
1145,12.695633368756642,0,0.130662596,4,110.3228,4,1985,3,0,0,211.69193
1031,12.695633368756642,0,0.106200539,6,178.437,5,1985,1,2,3,5481.873
1255,12.695633368756642,0,0.027144323,9,172.8106,5,1985,1,2,3,5180.852
1105,5.44,1,0.017088476,0,176.837,9,1999,1,0,1,3333.2258
1110,12.85,0,0.022731909,6,182.4318,2,2007,2,1,1,3139.2688
24,9.895,0,0.167691399,14,236.4564,1,1987,0,2,1,2511.1633
295,12.85,0,0.108192641,6,231.2642,8,1997,3,0,1,3568.4275
1084,10.6,0,0.011079996,1,42.2454,1,1987,0,2,1,260.0236
523,14.5,1,0.128985562,0,102.9332,2,2007,2,1,1,1466.3926
1049,16.35,0,0.032532744,10,166.3842,6,2004,3,1,1,3076.354
1085,11.15,0,0.056932641,0,106.4622,8,1997,3,0,1,1699.0009
449,18.25,0,0.060248633,15,165.2526,8,1997,3,0,1,2271.9973
1468,12.695633368756642,0,0.092575723,9,130.9652,5,1985,1,2,3,3573.813
677,17.25,1,0.125932787,2,38.248,2,2007,2,1,1,743.7975
579,10.8,0,0.04992156,6,246.0144,3,2009,1,2,2,3633.1638
470,20.75,1,0.129229963,12,240.088,1,1987,0,2,1,3836.3862
736,11.5,0,0.174222894,6,129.4652,3,2009,1,2,2,2231.2163
973,11.8,1,0.128414313,13,33.0558,0,1998,2,2,0,-56.64759
1431,16.6,0,0.016243582,8,107.6596,7,2002,2,1,1,1444.7838
1161,17.6,0,0.049027044,13,112.6176,1,1987,0,2,1,1817.9712
732,9.8,1,0.045451204,0,36.2874,3,2009,1,2,2,358.5715
1398,10.85,0,0.028724484,9,116.0808,9,1999,1,0,1,2058.564
564,16.6,0,0.122125769,6,174.4738,1,1987,0,2,1,2842.6885
251,7.905,0,0.055072409,5,109.1254,9,1999,1,0,1,1361.9684
526,12.695633368756642,0,0.022772467,5,263.2594,5,1985,1,2,3,5193.4746
1478,12.6,0,0.064098602,8,123.5414,6,2004,3,1,1,2272.549
1325,12.695633368756642,0,0.063972131,9,228.401,4,1985,3,0,0,192.28705
1006,20.0,1,0.060145056,0,167.1132,3,2009,1,2,2,3298.5205
861,10.195,1,0.14616317,4,193.1794,7,2002,2,1,1,3525.9028
268,10.895,1,0.009621861,4,123.073,8,1997,3,0,1,2080.8738
960,18.7,1,0.091501713,10,182.6292,1,1987,0,2,1,3250.8008
1136,14.3,1,0.049776901,10,211.7586,7,2002,2,1,1,4562.382
1524,13.5,0,0.092042001,8,36.6874,0,1998,2,2,0,96.20261
1363,12.695633368756642,0,0.071717648,9,259.9594,5,1985,1,2,3,6108.6875
294,17.7,1,0.0,6,80.0276,6,2004,3,1,1,1594.4247
1401,17.0,0,0.052315184,8,122.773,7,2002,2,1,1,2221.143
1522,20.1,0,0.014961062,8,141.5154,9,1999,1,0,1,3181.9128
1003,12.695633368756642,1,0.15679782,13,149.8708,4,1985,3,0,0,391.08505
784,6.55,0,0.024525828,1,104.0332,8,1997,3,0,1,1743.1167
805,17.0,0,0.1196271,5,249.0434,7,2002,2,1,1,5027.2656
242,14.5,1,0.041332726,3,40.1454,7,2002,2,1,1,533.5262
1160,15.6,0,0.025195384,13,176.8054,6,2004,3,1,1,3087.3438
789,14.0,1,0.060549609,5,156.4656,7,2002,2,1,1,2512.0413
1027,5.905,0,0.045652243,3,221.0456,8,1997,3,0,1,4327.6177
506,7.26,0,0.014420795,10,116.215,6,2004,3,1,1,2100.8882
6,12.3,0,0.069567714,14,106.0938,9,1999,1,0,1,1648.4697
570,12.695633368756642,0,0.138701966,5,225.4062,4,1985,3,0,0,406.2036
1196,12.695633368756642,0,0.007312702,5,63.1536,5,1985,1,2,3,1942.6309
208,6.615,0,0.093385381,4,197.8426,8,1997,3,0,1,2483.6614
937,12.3,0,0.11125355,0,36.0874,6,2004,3,1,1,707.4491
1027,5.905,0,0.045910471,3,222.1456,2,2007,2,1,1,3550.991
1393,12.695633368756642,0,0.033780319,11,130.4284,5,1985,1,2,3,3986.886
272,20.1,1,0.054903339,6,193.282,2,2007,2,1,1,3705.0354
768,15.0,1,0.078332053,10,236.7248,3,2009,1,2,2,2405.7542
975,12.15,0,0.021846371,1,167.1184,2,2007,2,1,1,2878.5854
1520,19.0,0,0.017715927,8,212.6244,6,2004,3,1,1,3547.21
1281,13.0,0,0.099306497,9,46.706,6,2004,3,1,1,802.46344
1062,12.1,0,0.148682491,6,106.728,7,2002,2,1,1,1781.0225
1488,7.685,0,0.025621558,8,145.076,2,2007,2,1,1,2714.7449
1291,5.825,0,0.0914091,9,160.9894,1,1987,0,2,1,1921.5607
1050,20.7,1,0.203400773,5,117.9466,0,1998,2,2,0,133.2905
189,9.695,1,0.029329243,3,176.637,2,2007,2,1,1,3148.4766
1454,15.85,0,0.020529174,9,42.9112,7,2002,2,1,1,565.64453
